,rxn_id,predicted
1357,3715,15.137018
1358,3716,11.330739
1359,3717,14.043084
1360,3718,12.901591
1361,3719,15.872408
1362,3720,11.431426
1363,3721,21.451197
1364,3722,14.875481
1365,3723,13.992471
1366,3724,12.998378
1367,3725,13.507998
1368,3726,14.742657
1369,3727,14.813064
1370,3728,12.736419
1371,3730,13.352912
1372,3731,18.042568
1373,3732,11.839879
1374,3733,13.135336
1375,3734,15.347896
1376,3736,15.028013
1377,3737,14.049214
1378,3738,15.594283
1379,3739,15.586364
1380,3740,19.058489
1381,3741,23.58769
1382,3742,15.20325
1383,3743,12.964905
1384,3744,22.083124
1385,3745,15.251182
1386,3746,13.875092
1387,3747,16.533173
1388,3748,16.73963
1389,3749,14.647519
1390,3750,12.808152
1391,3751,21.444149
1392,3752,21.199482
1393,3753,16.24301
1394,3754,12.467238
1395,3755,13.238248
1396,3756,21.612343
1397,3757,14.894515
1398,3758,14.851372
1399,3759,16.507774
1400,3760,12.537474
1401,3762,15.157909
1402,3763,19.168348
1403,3764,16.12223
1404,3765,17.21739
1405,3766,12.931299
1406,3767,13.441918
1407,3768,11.917988
1408,3769,12.090556
1409,3770,13.286627
1410,3771,12.876735
1411,3773,12.774396
1412,3774,18.686508
1413,3775,11.425434
1414,3778,9.8879385
1415,3779,11.207392
1416,3780,14.663089
1417,3781,13.8213
1418,3782,16.091452
1419,3783,12.728033
1420,3784,14.389648
1421,3785,12.187366
1422,3786,13.475902
1423,3787,16.32753
1424,3789,12.028288
1425,3790,13.785012
1426,3791,14.5408745
1427,3792,20.91062
1428,3793,18.767029
1429,3794,11.650166
1430,3795,12.818522
1431,3796,14.622701
1432,3797,12.69937
1433,3798,13.842353
1434,3799,11.426471
1435,3801,22.333529
1436,3802,13.8913355
1437,3803,14.99821
1438,3804,14.369659
1439,3805,12.095246
1440,3806,17.657864
1441,3807,11.531508
1442,3808,16.713133
1443,3809,17.648987
1444,3810,13.844163
1445,3811,12.4218855
1446,3812,15.99184
1447,3813,13.27245
1448,3814,12.586765
1449,3815,14.553257
1450,3816,11.961683
1451,3817,17.258652
1452,3818,10.36292
1453,3819,10.993413
1454,3820,15.675445
1455,3821,12.186095
1456,3822,19.168348
1457,3823,15.6133795
1458,3824,14.238381
1459,3825,15.293546
1460,3826,13.537949
1461,3836,12.0629425
1462,3839,13.846972
1463,3841,10.325628
1464,3842,15.793558
1465,3843,12.800455
1466,3844,15.860014
1467,3845,15.989527
1468,3846,13.336145
1469,3847,15.245983
1470,3848,13.614163
1471,3849,10.297759
1472,3850,9.366047
1473,3863,14.234675
1474,3864,9.525436
1475,3865,15.024017
1476,3866,12.304174
1477,3867,14.110175
1478,3868,14.5954275
1479,3869,11.384514
1480,3870,14.967531
1481,3871,13.764229
1482,3874,13.146512
1483,3875,11.092965
1484,3877,12.255945
1485,3878,12.286314
1486,3879,11.637789
1487,3880,21.17535
1488,3881,10.178409
1489,3882,23.58769
1490,3883,13.954163
1491,3884,13.079358
1492,3885,16.97135
1493,3886,11.590697
1494,3888,15.298395
1495,3889,17.262028
1496,3890,15.385221
1497,3891,12.363331
1498,3892,13.411183
1499,3893,13.716311
1500,3894,14.163704
1501,3895,12.506456
1502,3896,15.843376
1503,3897,12.557831
1504,3898,12.449904
1505,3899,14.429887
1506,3900,13.61787
1507,3901,11.790858
1508,3905,9.77538
1509,3906,14.210967
1510,3907,16.839819
1511,3913,18.144072
1512,3914,17.05269
1513,3915,11.65727
1514,3916,17.251123
1515,3917,13.21292
1516,3918,13.050136
1517,3919,12.70525
1518,3920,16.771763
1519,3921,14.600576
1520,3922,13.969286
1521,3923,15.853298
1522,3924,11.380719
1523,3925,14.102033
1524,3926,13.755051
1525,3927,17.551395
1526,3928,11.812083
1527,3929,13.213384
1528,3930,13.366294
1529,3931,8.729711
1530,3932,12.013805
1531,3933,12.680205
1532,3934,20.866041
1533,3935,11.032258
1534,3936,16.753408
1535,3937,13.657794
1536,3938,15.046489
1537,3939,17.079975
1538,3940,14.666697
1539,3941,15.95531
1540,3942,13.414901
1541,3943,16.31673
1542,3944,12.508495
1543,3945,21.940538
1544,3946,11.1109
1545,3947,14.216502
1546,3948,13.927072
1547,3949,24.318016
1548,3950,11.375827
1549,3951,21.41905
1550,3952,14.666114
1551,3953,13.089692
1552,3954,12.675661
1553,3955,16.215584
1554,3956,15.929707
1555,3957,15.164508
1556,3958,22.771088
1557,3959,20.197971
1558,3960,21.906544
1559,3961,15.577171
1560,3962,14.00057
1561,3963,11.609198
1562,3964,13.050332
1563,3965,15.600431
1564,3966,15.530575
1565,3967,13.631796
1566,3968,16.006088
1567,3969,12.447129
1568,3970,14.769906
1569,3971,14.098142
1570,3972,13.714291
1571,3973,15.963007
1572,3974,16.876093
1573,3975,14.142152
1574,3976,16.340582
1575,3977,12.638468
1576,3978,15.335316
1577,3979,12.235429
1578,3980,11.452196
1579,3981,12.337603
1580,3982,19.246983
1581,3983,12.485451
1582,3984,15.013699
1583,3985,14.908093
1584,3986,12.235108
1585,3987,16.865309
1586,3988,14.669386
1587,3989,13.051194
1588,3990,11.22882
1589,3991,13.0205345
1590,3992,12.010436
1591,3993,14.159288
1592,3994,10.990001
1593,3996,12.470507
1594,4004,12.892673
1595,4011,14.040611
1596,4012,17.971497
1597,4013,13.624696
1598,4014,12.14091
1599,4015,16.016363
1600,4016,17.698153
1601,4017,12.5113535
1602,4018,11.5269575
1603,4019,15.474576
1604,4020,16.848576
1605,4021,10.715246
1606,4022,15.244002
1607,4023,23.498217
1608,4024,12.5298195
1609,4025,14.061509
1610,4026,14.912176
1611,4040,12.308068
1612,4041,12.764912
1613,4042,21.129786
1614,4043,12.830643
1615,4044,11.498763
1616,4045,13.345822
1617,4046,14.207864
1618,4047,8.572205
1619,4048,15.789119
1620,4049,14.760223
1621,4050,15.907922
1622,4051,12.0668
1623,4052,10.374925
1624,4053,12.942925
1625,4054,17.743328
1626,4055,13.027579
1627,4056,17.474257
1628,4058,12.12751
1629,4059,11.6267185
1630,4060,11.885118
1631,4061,17.326887
1632,4062,16.40646
1633,4063,15.009281
1634,4064,12.307194
1635,4065,14.365892
1636,4066,13.14681
1637,4068,11.864383
1638,4069,13.271694
1639,4070,15.628216
1640,4073,14.040006
1641,4074,17.129314
1642,4075,15.585035
1643,4076,11.212236
1644,4077,12.253079
1645,4078,13.262956
1646,4079,12.628777
1647,4080,15.918931
1648,4081,12.088972
1649,4082,15.403693
1650,4085,9.854811
1651,4086,13.89154
1652,4087,15.673514
1653,4088,13.278909
1654,4089,11.018505
1655,4090,12.382863
1656,4091,15.015864
1657,4092,22.802649
1658,4093,23.091063
1659,4094,15.3681755
1660,4097,13.946373
1661,4098,19.675423
1662,4099,15.170255
1663,4100,15.283587
1664,4101,11.865008
1665,4102,15.421606
1666,4103,17.199013
1667,4104,13.067265
1668,4105,13.659556
1669,4106,11.6193695
1670,4109,13.545301
1671,4110,13.15663
1672,4111,21.870846
1673,4112,12.382538
1674,4113,15.459183
1675,4114,12.1860695
1676,4115,14.027691
1677,4116,16.070383
1678,4117,12.330979
1679,4118,14.835375
1680,4121,15.599835
1681,4122,21.95202
1682,4123,15.744606
1683,4124,17.750671
1684,4125,15.568238
1685,4126,16.558474
1686,4127,11.19782
1687,4128,18.293022
1688,4129,12.991285
1689,4130,15.549047
1690,4133,17.332249
1691,4134,16.419727
1692,4135,12.991394
1693,4136,13.315806
1694,4137,16.827068
1695,4138,11.693181
1696,4139,12.414187
1697,4140,16.309572
1698,4141,12.674202
1699,4142,12.553004
1700,4145,13.692265
1701,4146,13.267871
1702,4147,14.231715
1703,4148,9.737642
1704,4149,14.760223
1705,4150,13.1341505
1706,4151,15.14035
1707,4152,18.602787
1708,4155,13.114242
1709,4156,20.726545
1710,4157,9.474262
1711,4158,17.304893
1712,4159,16.561975
1713,4160,12.351294
1714,4161,12.496398
1715,4162,12.775309
1716,4165,14.302121
1717,4166,12.730486
1718,4167,16.969023
1719,4168,16.249365
1720,4169,13.481075
1721,4170,14.236031
1722,4171,11.671772
1723,4172,11.6320715
1724,4173,13.570794
1725,4174,18.608652
1726,4177,14.750912
1727,4178,13.415708
1728,4179,14.967252
1729,4180,10.1967125
1730,4181,10.638501
1731,4182,10.646698
1732,4183,11.844023
1733,4184,14.705971
1734,4185,10.361096
1735,4186,10.673362
1736,4187,12.1793995
1737,4188,14.828217
1738,4189,20.987665
1739,4190,16.898947
1740,4191,12.838476
1741,4192,17.636011
1742,4193,21.054193
1743,4194,14.720063
1744,4195,13.931509
1745,4196,13.601014
1746,4197,12.945675
1747,4198,24.08272
1748,4199,13.5327215
1749,4200,14.2465725
1750,4201,12.255472
1751,4202,11.634817
1752,4203,14.296916
1753,4204,15.626349
1754,4205,10.623796
1755,4206,13.921007
1756,4207,12.823149
1757,4208,11.765265
1758,4209,16.31673
1759,4210,15.610712
1760,4211,13.343788
1761,4212,17.015368
1762,4213,14.617757
1763,4214,15.373756
1764,4215,12.733584
1765,4216,14.363024
1766,4217,9.843408
1767,4218,16.58138
1768,4219,14.414429
1769,4220,10.584895
1770,4221,12.58399
1771,4222,21.280497
1772,4223,12.670288
1773,4224,16.132458
1774,4225,20.91034
1775,4226,16.825064
1776,4227,19.129322
1777,4228,12.81483
1778,4229,13.148208
1779,4230,17.215715
1780,4231,17.389242
1781,4232,11.527292
1782,4233,15.000122
1783,4234,12.10861
1784,4235,14.228001
1785,4236,11.470507
1786,4237,13.279267
1787,4238,17.363644
1788,4239,13.732525
1789,4240,18.920797
1790,4241,11.942261
1791,4242,12.678615
1792,4243,11.713064
1793,4244,13.542122
1794,4245,10.880402
1795,4246,11.267571
1796,4247,15.692379
1797,4248,9.448243
1798,4249,16.222967
1799,4250,11.988819
1800,4251,12.41848
1801,4252,13.453552
1802,4253,11.38259
1803,4254,14.018832
1804,4255,10.362347
1805,4256,12.107751
1806,4257,15.263493
1807,4258,13.880456
1808,4259,12.597152
1809,4260,15.934866
1810,4261,13.807182
1811,4262,14.897337
1812,4263,16.394682
1813,4264,14.3752575
1814,4265,15.37832
1815,4266,18.60401
1816,4267,20.958857
1817,4268,9.946833
1818,4269,13.250395
1819,4270,15.551881
1820,4272,18.099485
1821,4274,15.130596
1822,4275,12.867104
1823,4276,12.485119
1824,4277,15.741853
1825,4278,17.632698
1826,4279,13.08941
1827,4280,16.159035
1828,4281,12.7194195
1829,4282,13.988024
1830,4283,13.293068
1831,4284,11.953992
1832,4285,11.834158
1833,4286,8.68445
1834,4287,13.640094
1835,4288,15.287313
1836,4289,13.487288
1837,4290,12.777104
1838,4291,13.325297
1839,4292,12.814638
1840,4293,16.807188
1841,4294,15.8154545
1842,4295,14.368715
1843,4296,10.107621
1844,4297,14.666295
1845,4298,13.354459
1846,4299,15.679021
1847,4300,21.80338
1848,4301,13.791113
1849,4302,16.6477
1850,4303,17.633167
1851,4304,12.976209
1852,4305,17.738075
1853,4306,17.849693
1854,4307,11.751454
1855,4308,15.969567
1856,4309,15.936335
1857,4310,12.501295
1858,4311,13.952718
1859,4312,11.12747
1860,4313,14.156026
1861,4314,14.556986
1862,4315,15.021185
1863,4316,16.06868
1864,4317,16.165174
1865,4318,15.589056
1866,4319,14.732701
1867,4320,17.762438
1868,4321,8.592685
1869,4322,15.052739
1870,4323,14.92651
1871,4324,21.442636
1872,4325,17.308546
1873,4326,12.847623
1874,4327,11.722186
1875,4328,13.898815
1876,4329,12.689276
1877,4330,13.475902
1878,4331,15.397367
1879,4332,13.175793
1880,4333,19.058306
1881,4334,15.031925
1882,4335,13.389806
1883,4336,17.433834
1884,4337,15.753222
1885,4338,14.568226
1886,4339,20.32963
1887,4340,13.35323
1888,4341,16.177382
1889,4342,16.99423
1890,4343,12.551743
1891,4344,11.881977
1892,4345,12.394185
1893,4346,12.045381
1894,4347,15.9466505
1895,4348,14.517108
1896,4349,10.947818
1897,4350,13.2328005
1898,4351,17.540043
1899,4352,13.7763815
1900,4353,18.985506
1901,4354,14.033519
1902,4355,11.824737
1903,4356,11.450523
1904,4357,17.911337
1905,4358,10.319258
1906,4359,15.8349285
1907,4360,12.643514
1908,4361,15.1054945
1909,4362,13.929603
1910,4363,18.293022
1911,4364,15.709921
1912,4365,11.5984955
1913,4366,12.280716
1914,4367,15.20325
1915,4368,12.276525
1916,4369,13.190933
1917,4370,13.164236
1918,4371,17.581234
1919,4372,14.857094
1920,4373,15.846905
1921,4374,20.72322
1922,4375,13.505777
1923,4376,10.152939
1924,4377,14.89227
1925,4378,12.918449
1926,4379,9.694734
1927,4380,14.626354
1928,4381,12.307888
1929,4382,18.39657
1930,4383,13.585429
1931,4384,15.3116255
1932,4385,13.620871
1933,4386,12.959247
1934,4387,21.013988
1935,4388,12.644518
1936,4389,18.39657
1937,4390,21.508604
1938,4391,9.459373
1939,4392,15.021489
1940,4393,11.993022
1941,4394,12.796987
1942,4395,16.357887
1943,4396,14.933666
1944,4397,16.664919
1945,4398,12.259758
1946,4399,14.878076
1947,4400,13.825357
1948,4401,11.393819
1949,4402,12.535092
1950,4403,12.635966
1951,4404,11.918701
1952,4405,12.249246
1953,4406,21.780437
1954,4407,22.934992
1955,4408,15.391861
1956,4409,15.964081
1957,4410,13.458629
1958,4411,11.633748
1959,4412,15.689985
1960,4413,12.215894
1961,4414,13.234183
1962,4415,12.792372
1963,4416,11.957457
1964,4417,15.951816
1965,4418,16.78308
1966,4419,13.258676
1967,4420,12.97069
1968,4421,14.471498
1969,4422,12.39127
1970,4423,21.494856
1971,4424,13.241176
1972,4425,12.585407
1973,4426,10.745652
1974,4427,15.141086
1975,4428,15.283027
1976,4429,13.384068
1977,4430,20.928535
1978,4431,12.24252
1979,4432,12.56803
1980,4433,14.889394
1981,4434,16.907194
1982,4435,13.313785
1983,4436,9.61861
1984,4437,14.954401
1985,4438,16.896017
1986,4439,11.968155
1987,4440,17.048988
1988,4441,12.991448
1989,4442,16.234238
1990,4443,12.54659
1991,4444,11.463544
1992,4445,15.826862
1993,4446,13.487906
1994,4447,21.642681
1995,4448,15.513944
1996,4449,13.42596
1997,4450,17.594038
1998,4451,17.642836
1999,4452,16.261742
2000,4453,14.418618
2001,4454,14.150973
2002,4455,12.017151
2003,4456,16.403475
2004,4457,12.56144
2005,4458,17.115484
2006,4459,19.663044
2007,4460,14.962529
2008,4461,13.05306
2009,4462,17.08612
2010,4463,17.127516
2011,4464,12.302505
2012,4465,18.691586
2013,4466,14.185661
2014,4467,12.450522
2015,4468,13.798947
2016,4469,12.447965
2017,4470,15.449906
2018,4471,14.742899
2019,4472,12.748804
2020,4473,12.3265
2021,4474,13.6214695
2022,4475,13.242595
2023,4476,15.6292095
2024,4477,10.324717
2025,4478,15.353549
2026,4479,14.935585
2027,4480,16.571566
2028,4481,13.1980295
2029,4482,11.552565
2030,4483,19.910042
2031,4484,12.144293
2032,4485,16.042143
2033,4486,17.749859
2034,4487,22.908138
2035,4488,11.259045
2036,4489,13.073333
2037,4490,13.107998
2038,4491,13.36954
2039,4492,11.905305
2040,4493,16.890533
2041,4494,19.19651
2042,4495,14.069449
2043,4496,13.226614
2044,4497,13.523658
2045,4498,12.694487
2046,4499,13.552859
2047,4500,16.505375
2048,4501,12.210371
2049,4502,14.274905
2050,4503,17.491125
2051,4504,11.956853
2052,4505,14.921821
2053,4506,17.30181
2054,4507,21.916782
2055,4508,17.442686
2056,4509,12.379825
2057,4510,12.593471
2058,4511,15.979748
2059,4512,12.659839
2060,4513,12.964054
2061,4514,12.986243
2062,4515,13.380257
2063,4516,12.544844
2064,4517,13.673783
2065,4518,15.411829
2066,4519,16.12977
2067,4520,13.158876
2068,4521,12.250613
2069,4522,12.648547
2070,4523,11.900994
2071,4524,12.773513
2072,4525,14.856833
2073,4526,12.036531
2074,4527,15.529538
2075,4528,14.720525
2076,4529,12.600979
2077,4530,11.490357
2078,4531,12.794959
2079,4532,14.241808
2080,4533,13.747801
2081,4534,16.642962
2082,4535,15.276025
2083,4536,12.432816
2084,4537,16.403727
2085,4538,13.104699
2086,4539,13.869234
2087,4540,12.012422
2088,4541,11.29262
2089,4542,12.48442
2090,4543,14.558938
2091,4544,12.007974
2092,4545,13.362653
2093,4546,13.421919
2094,4547,14.824941
2095,4548,18.097672
2096,4549,19.920353
2097,4550,12.813774
2098,4551,14.758975
2099,4552,12.66404
2100,4553,13.154931
2101,4554,18.991312
2102,4555,8.922079
2103,4556,14.813036
2104,4557,17.297237
2105,4558,12.11954
2106,4559,15.0265665
2107,4560,13.87755
2108,4561,12.952679
2109,4562,15.557869
2110,4563,13.413797
2111,4564,17.13761
2112,4565,14.011376
2113,4566,14.832716
2114,4567,14.005068
2115,4568,12.633467
2116,4569,15.689483
2117,4571,16.357887
2118,4572,13.480619
2119,4573,11.996637
2120,4574,9.729839
2121,4575,24.318016
2122,4576,14.594933
2123,4577,16.666584
2124,4578,9.966374
2125,4579,16.054491
2126,4580,15.974587
2127,4581,12.394326
2128,4582,13.067265
2129,4583,17.24074
2130,4584,12.776691
2131,4585,22.085052
2132,4586,14.229038
2133,4587,10.468024
2134,4588,11.859797
2135,4589,14.074791
2136,4590,12.39863
2137,4591,18.386402
2138,4592,13.440201
2139,4593,20.75254
2140,4594,12.161601
2141,4595,11.54173
2142,4596,12.566949
2143,4597,15.769911
2144,4598,12.319044
2145,4599,15.539833
2146,4600,10.196517
2147,4601,13.340111
2148,4614,8.821636
2149,4615,12.10887
2150,4616,14.239096
2151,4617,13.872271
2152,4618,13.541539
2153,4619,14.846733
2154,4620,12.83848
2155,4621,13.559499
2156,4622,10.25817
2157,4623,12.166125
2158,4624,21.501694
2159,4625,16.83221
2160,4626,16.557074
2161,4627,11.00623
2162,4628,17.555714
2163,4629,15.091907
2164,4630,9.902518
2165,4632,12.669967
2166,4633,11.90436
2167,4634,14.575543
2168,4635,17.752392
2169,4636,14.858
2170,4637,11.920504
2171,4638,13.842445
2172,4639,15.166241
2173,4640,14.028068
2174,4641,15.038657
2175,4642,14.559168
2176,4643,11.596151
2177,4644,11.661567
2178,4645,12.589714
2179,4646,12.389636
2180,4647,12.808446
2181,4648,18.13649
2182,4649,12.354943
2183,4650,14.068692
2184,4651,17.809982
2185,4671,10.985788
2186,4672,16.580149
2187,4673,15.690556
2188,4674,14.029367
2189,4675,14.954401
2190,4676,10.616212
2191,4677,14.517623
2192,4678,13.837223
2193,4679,15.56586
2194,4680,14.913247
2195,4681,16.394682
2196,4682,16.27322
2197,4683,14.456272
2198,4684,14.516089
2199,4685,16.7909
2200,4686,21.262827
2201,4688,9.568933
2202,4689,14.039522
2203,4690,16.099548
2204,4691,13.275409
2205,4692,12.439026
2206,4693,12.099635
2207,4694,8.801756
2208,4695,14.706942
2209,4696,12.64436
2210,4697,12.881486
2211,4698,15.01343
2212,4699,11.46034
2213,4700,12.184633
2214,4701,13.306957
2215,4702,13.441702
2216,4703,12.513064
2217,4704,17.836077
2218,4705,13.235242
2219,4706,15.985028
2220,4707,14.324149
2221,4708,12.32707
2222,4711,16.849577
2223,4712,13.64034
2224,4713,14.443039
2225,4714,18.0134
2226,4715,13.342982
2227,4716,11.895137
2228,4717,11.580935
2229,4718,10.475813
2230,4719,13.564431
2231,4720,11.047658
2232,4721,13.216031
2233,4722,14.357047
2234,4723,15.248751
2235,4724,15.409264
2236,4725,12.225336
2237,4726,15.722976
2238,4727,18.196413
2239,4728,13.152838
2240,4729,10.581753
2241,4730,18.192501
2242,4731,10.417591
2243,4732,13.741355
2244,4733,12.046661
2245,4734,13.454001
2246,4735,15.044959
2247,4736,10.58109
2248,4737,13.816152
2249,4738,9.886341
2250,4739,11.099603
2251,4740,12.095321
2252,4741,14.557788
2253,4742,11.979218
2254,4743,16.935125
2255,4744,14.145978
2256,4745,17.046711
2257,4746,11.629481
2258,4747,15.654475
2259,4748,11.178827
2260,4750,13.695426
2261,4751,13.143625
2262,4752,13.425765
2263,4753,12.878256
2264,4754,14.848708
2265,4755,23.622005
2266,4756,15.747051
2267,4757,14.027691
2268,4758,13.310178
2269,4759,16.883907
2270,4760,14.379055
2271,4761,13.1232815
2272,4762,14.787676
2273,4763,18.504375
2274,4764,15.056241
2275,4765,13.8027935
2276,4766,16.366396
2277,4767,15.510505
2278,4768,18.920124
2279,4769,11.544984
2280,4770,16.332617
2281,4771,15.102479
2282,4772,14.969821
2283,4773,17.947695
2284,4774,11.81851
2285,4775,21.753
2286,4776,20.608078
2287,4777,13.3435545
2288,4778,10.447252
2289,4779,14.112222
2290,4780,14.157367
2291,4781,14.243254
2292,4782,12.010502
2293,4785,19.503775
2294,4786,12.131215
2295,4787,13.332734
2296,4788,9.162651
2297,4789,16.64322
2298,4790,13.23186
2299,4791,10.049578
2300,4792,12.98357
2301,4793,15.092144
2302,4794,15.479314
2303,4795,10.640482
2304,4796,16.046959
2305,4797,12.072616
2306,4798,17.556023
2307,4799,11.712652
2308,4800,12.876561
2309,4801,11.00623
2310,4802,17.57611
2311,4803,12.748016
2312,4804,14.977316
2313,4805,12.5203285
2314,4806,12.65887
2315,4807,12.726614
2316,4808,15.849737
2317,4809,11.853816
2318,4810,16.682701
2319,4811,18.868643
2320,4812,9.919368
2321,4813,12.1232
2322,4814,15.457082
2323,4815,14.621313
2324,4816,18.811174
2325,4817,12.526848
2326,4818,22.692055
2327,4893,14.013996
2328,4894,12.672763
2329,4895,14.080187
2330,4896,21.56818
2331,4897,13.833862
2332,4898,12.075208
2333,4899,9.432148
2334,4900,21.500488
2335,4901,12.2997465
2336,4902,10.547502
2337,4903,9.764154
2338,4904,15.386251
2339,4905,15.365302
2340,4906,12.556817
2341,4907,16.048193
2342,4908,17.076607
2343,4909,15.179734
2344,4910,12.074203
2345,4911,13.846941
2346,4912,13.175384
2347,4913,12.960867
2348,4915,10.571994
2349,4916,8.728578
2350,4917,13.674038
2351,4918,16.720257
2352,4919,22.026993
2353,4920,11.377822
2354,4923,22.197779
2355,4924,16.670734
2356,4925,10.070001
2357,4926,22.557451
2358,4927,12.453237
2359,4928,13.440476
2360,4929,18.085436
2361,4930,12.487918
2362,4931,13.734616
2363,4932,12.142021
2364,4933,10.770535
2365,4934,13.935671
2366,4935,11.602881
2367,4936,14.71004
2368,4937,14.265128
2369,4938,13.253711
2370,4939,12.483037
2371,4940,14.889558
2372,4941,12.040437
2373,4942,15.579975
2374,4943,10.877173
2375,4944,14.588895
2376,4945,11.331861
2377,4946,12.5336685
2378,4947,16.876137
2379,4948,9.95748
2380,4949,11.31769
2381,4950,13.198722
2382,4951,11.956783
2383,4952,21.768848
2384,4953,13.1147785
2385,4954,13.696831
2386,4955,16.414587
2387,4956,12.69658
2388,4957,12.141914
2389,4958,11.833298
2390,4959,9.664265
2391,4960,15.498107
2392,4961,15.201768
2393,4962,14.953188
2394,4963,15.712851
2395,4964,17.547398
2396,4965,13.854013
2397,4966,14.327668
2398,4967,14.420142
2399,4968,11.248331
2400,4969,9.674258
2401,4970,16.269243
2402,4971,9.270058
2403,4972,15.533508
2404,4973,12.124939
2405,4974,12.344659
2406,4975,12.652808
2407,4976,15.742262
2408,4977,16.297821
2409,4978,15.063621
2410,4979,14.739236
2411,4980,14.431239
2412,4981,10.800756
2413,4982,14.036026
2414,4983,12.06487
2415,4984,12.213202
2416,4985,8.625444
2417,4986,12.634337
2418,4987,10.657508
2419,4988,11.650098
2420,4990,11.904632
2421,4991,13.30642
2422,4992,15.962996
2423,4993,10.903564
2424,4994,9.313744
2425,4995,14.145942
2426,4996,15.911717
2427,4997,16.507042
2428,4998,17.738914
2429,4999,14.832547
2430,5000,10.501726
2431,5001,19.933464
2432,5002,10.272458
2433,5005,11.078425
2434,5006,11.318441
2435,5007,15.500531
2436,5008,12.008187
2437,5009,17.048643
2438,5010,13.713046
2439,5011,14.946235
2440,5012,18.82688
2441,5013,15.995351
2442,5014,13.072461
2443,5015,13.619127
2444,5016,16.282982
2445,5017,11.33902
2446,5018,12.477317
2447,5019,16.567495
2448,5020,14.808969
2449,5021,12.6219635
2450,5022,8.68344
2451,5023,14.962734
2452,5024,15.382941
2453,5025,12.842351
2454,5026,11.966848
2455,5027,15.4177885
2456,5028,15.3410635
2457,5029,14.718686
2458,5030,11.776373
2459,5031,15.571171
2460,5032,14.624261
2461,5033,12.869758
2462,5034,14.772144
2463,5035,13.498057
2464,5036,13.233151
2465,5037,12.607332
2466,5038,16.631754
2467,5039,12.6160555
2468,5040,19.268862
2469,5041,12.797007
2470,5042,14.905923
2471,5043,12.111878
2472,5044,20.51144
2473,5045,16.280539
2474,5046,12.57433
2475,5047,14.682964
2476,5048,13.721079
2477,5049,15.328033
2478,5050,15.910742
2479,5051,10.0634575
2480,5052,12.4751425
2481,5053,11.369531
2482,5054,15.015864
2483,5055,11.384514
2484,5056,16.055285
2485,5139,15.484927
2486,5140,16.942755
2487,5141,11.963209
2488,5142,15.766669
2489,5143,17.566763
2490,5144,15.942082
2491,5145,13.952055
2492,5146,12.934592
2493,5147,11.228421
2494,5148,16.366396
2495,5149,12.963075
2496,5150,11.717615
2497,5151,12.884584
2498,5152,12.779701
2499,5153,12.18902
2500,5154,13.001827
2501,5155,14.013175
2502,5156,18.523354
2503,5157,22.265284
2504,5158,12.5014515
2505,5159,14.849046
2506,5160,12.983995
2507,5161,12.449656
2508,5162,11.980213
2509,5163,9.414254
2510,5164,13.045812
2511,5165,17.61367
2512,5166,17.117561
2513,5167,14.052041
2514,5168,12.781274
2515,5169,14.602692
2516,5170,12.838062
2517,5171,16.47969
2518,5172,14.969523
2519,5173,13.4832115
2520,5174,11.766845
2521,5175,15.663098
2522,5176,13.864929
2523,5177,13.857981
2524,5178,10.660342
2525,5179,14.843593
2526,5180,14.798117
2527,5181,15.160668
2528,5182,12.784159
2529,5183,12.561251
2530,5184,16.380024
2531,5185,13.475549
2532,5186,12.621234
2533,5187,13.660519
2534,5188,12.650329
2535,5189,20.222368
2536,5190,17.082666
2537,5191,12.858682
2538,5192,17.19185
2539,5193,16.45625
2540,5194,17.276314
2541,5195,13.369324
2542,5196,14.571404
2543,5197,16.042143
2544,5198,14.837217
2545,5199,12.266218
2546,5200,11.962263
2547,5201,14.520545
2548,5202,14.839924
2549,5203,14.3862295
2550,5204,12.02368
2551,5205,18.595507
2552,5206,17.911102
2553,5207,14.067317
2554,5208,18.496532
2555,5209,12.377188
2556,5210,15.760241
2557,5211,15.548588
2558,5212,14.363024
2559,5213,10.842345
2560,5214,12.489916
2561,5215,14.246825
2562,5216,17.11656
2563,5217,15.702605
2564,5218,13.94283
2565,5219,17.282879
2566,5220,12.942359
2567,5221,12.169767
2568,5222,12.394619
2569,5223,15.288953
2570,5224,13.840441
2571,5225,16.768219
2572,5227,19.317738
2573,5228,15.469965
2574,5242,13.073118
2575,5244,12.563149
2576,5245,12.032928
2577,5246,15.295068
2578,5247,13.540572
2579,5248,14.239761
2580,5249,16.009857
2581,5250,18.796263
2582,5251,11.880563
2583,5252,16.091455
2584,5253,15.769911
2585,5256,21.57206
2586,5257,16.247732
2587,5258,11.841655
2588,5259,12.435089
2589,5260,21.859385
2590,5261,18.588617
2591,5262,14.519347
2592,5263,11.660534
2593,5264,12.705548
2594,5265,14.002259
2595,5266,12.414007
2596,5267,13.032854
2597,5268,15.253582
2598,5269,11.701302
2599,5270,12.788445
2600,5271,11.790354
2601,5272,22.049826
2602,5273,15.1039915
2603,5290,11.002871
2604,5291,13.1752615
2605,5292,15.774656
2606,5293,17.904068
2607,5294,10.1447315
2608,5296,14.685259
2609,5297,19.12092
2610,5299,14.105213
2611,5300,16.955498
2612,5303,11.316963
2613,5304,21.3542
2614,5305,14.960522
2615,5306,17.709484
2616,5307,12.979281
2617,5308,15.327095
2618,5309,15.310398
2619,5310,13.844095
2620,5311,11.787715
2621,5312,13.699983
2622,5313,13.771831
2623,5314,14.223861
